,EvalCount,0,0.75,0.25,EvalCount,1,0.75,0.25,EvalCount,2,0.75,0.25,EvalCount,0,0,0,0,0,0
61,744.0,0.0024010685,0.0041394105,0.00140525125,744.0,60.131845,141.009775,39.7303725,744,41.53287,63.8534175,31.1731925,744,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
62,756.0,0.002287323,0.0037553445,0.0012708712500000001,756.0,58.901250000000005,139.0939,39.7303725,756,38.842135,62.01663,29.365229999999997,756,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
63,768.0,0.002019987,0.0036866145,0.001039968825,768.0,53.141490000000005,138.96654999999998,37.4599125,768,36.76573,55.3752975,28.3088575,768,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
64,780.0,0.00187801,0.0034767685,0.0010385053,780.0,47.8151,135.1265,35.477245,780,33.71812,55.3752975,26.0137575,780,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
65,792.0,0.001667291,0.00345231025,0.0009741863499999999,792.0,42.756495,133.050275,32.3557025,792,33.31276,51.860384999999994,25.3841775,792,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
66,804.0,0.0014534735,0.00343906325,0.0009740659,804.0,41.259135,125.04235,32.3045075,804,30.39595,50.2984625,25.26265,804,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
67,816.0,0.0014084865,0.0032986705,0.0007933656,816.0,41.259135,124.891525,31.522855,816,29.43326,42.9956675,25.26265,816,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
68,828.0,0.0013288485,0.0028905717500000002,0.000761239975,828.0,41.259135,122.86134999999999,29.3576175,828,28.814415,42.5090525,24.47,828,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
69,840.0,0.0011831275000000001,0.0028905717500000002,0.0006702534499999999,840.0,38.471055,120.40765,29.2689275,840,27.244754999999998,41.7215875,24.3222575,840,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
70,852.0,0.0010358214999999999,0.002649752,0.000666606175,852.0,37.364995,120.1504,28.45217,852,26.736800000000002,41.7215875,23.952054999999998,852,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
71,864.0,0.0010028846,0.00204441375,0.000663299525,864.0,37.153634999999994,116.57707500000001,27.7151775,864,26.717455,41.7215875,23.1001825,864,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
72,876.0,0.0009080454500000001,0.0019965,0.0006590191,876.0,36.7148,108.13855000000001,27.686844999999998,876,26.214509999999997,41.7215875,22.922015,876,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
